product_id,product_name,brand_id,brand_name,loves_count,rating,reviews,size,variation_type,variation_value,variation_desc,ingredients,price_usd,value_price_usd,sale_price_usd,limited_edition,new,online_only,out_of_stock,sephora_exclusive,highlights,primary_category,secondary_category,tertiary_category,child_count,child_max_price,child_min_price,ingredients_clean
P45433019,Snap Shadows Mix & Match Eyeshadow Palette,6200,Fenty Beauty by Rihanna,190602,3.7345,354.0,6 x 0.035 oz,Type,1 True Neutrals,,"['Nookie Rookie:', 'Talc, Zea Mays (Corn) Starch, Caprylic/Capric Triglyceride, Silica, Dimethicone, Zinc Stearate, Triethoxycaprylylsilane, Caprylyl Glycol, Ethylhexylglycerin, Alumina, Glycerin, Carmine (Ci 75470), Iron Oxides (Ci 77491, Ci 77492), Ultramarines (Ci 77007), Titanium Dioxide (Ci 77891).', 'Simma Down:', 'Mica, Talc, Dimethicone, Octyldodecyl Stearoyl Stearate, Zinc Stearate, P-Anisic Acid, Caprylyl Glycol, Ethylhexylglycerin, Tin Oxide, Carmine (Ci 75470), Iron Oxides (Ci 77491), Titanium Dioxide (Ci 77891).', 'Tequila Nite:', 'Mica, Talc, Dimethicone, Octyldodecyl Stearoyl Stearate, Zinc Stearate, P-Anisic Acid, Caprylyl Glycol, Ethylhexylglycerin, Tin Oxide, Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891).', 'Velvet Cuffs:', 'Talc, Mica, Octyldodecyl Stearoyl Stearate, Dimethicone, Zinc Stearate, Diisostearyl Malate, Caprylyl Glycol, Ethylhexylglycerin, Zea Mays (Corn) Starch, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Yellow 5 Lake (Ci 19140).', 'Cumin Get It :', 'Mica, Zinc Stearate, Dimethicone, Caprylyl Glycol, Ethylhexylglycerin, Lauroyl Lysine, Octyldodecyl Stearoyl Stearate, Talc, Zea Mays (Corn) Starch, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Carmine (Ci 75470).', 'Affogato:', 'Talc, Zea Mays (Corn) Starch, Dimethicone, Mica, Zinc Stearate, Caprylyl Glycol, Ethylhexylglycerin, Triethoxycaprylylsilane, Caprylic/Capric Triglyceride, Silica, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Carmine (Ci 75470), Bismuth Oxychloride (Ci 77163).']",30.0,,,False,False,False,False,False,,Makeup,Eye,Eye Palettes,5,30.0,30.0,"['Nookie Rookie', 'Talc', 'Zea Mays (Corn) Starch', 'CaprylicCapric Triglyceride', 'Silica', 'Dimethicone', 'Zinc Stearate', 'Triethoxycaprylylsilane', 'Caprylyl Glycol', 'Ethylhexylglycerin', 'Alumina', 'Glycerin', 'Carmine (Ci 75470)', 'Iron Oxides (Ci 77491', 'Ci 77492)', 'Ultramarines (Ci 77007)', 'Titanium Dioxide (Ci 77891).', 'Simma Down', 'Mica', 'Talc', 'Dimethicone', 'Octyldodecyl Stearoyl Stearate', 'Zinc Stearate', 'P-Anisic Acid', 'Caprylyl Glycol', 'Ethylhexylglycerin', 'Tin Oxide', 'Carmine (Ci 75470)', 'Iron Oxides (Ci 77491)', 'Titanium Dioxide (Ci 77891).', 'Tequila Nite', 'Mica', 'Talc', 'Dimethicone', 'Octyldodecyl Stearoyl Stearate', 'Zinc Stearate', 'P-Anisic Acid', 'Caprylyl Glycol', 'Ethylhexylglycerin', 'Tin Oxide', 'Iron Oxides (Ci 77491', 'Ci 77499)', 'Titanium Dioxide (Ci 77891).', 'Velvet Cuffs', 'Talc', 'Mica', 'Octyldodecyl Stearoyl Stearate', 'Dimethicone', 'Zinc Stearate', 'Diisostearyl Malate', 'Caprylyl Glycol', 'Ethylhexylglycerin', 'Zea Mays (Corn) Starch', 'Titanium Dioxide (Ci 77891)', 'Iron Oxides (Ci 77491)', 'Yellow 5 Lake (Ci 19140).', 'Cumin Get It ', 'Mica', 'Zinc Stearate', 'Dimethicone', 'Caprylyl Glycol', 'Ethylhexylglycerin', 'Lauroyl Lysine', 'Octyldodecyl Stearoyl Stearate', 'Talc', 'Zea Mays (Corn) Starch', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Titanium Dioxide (Ci 77891)', 'Carmine (Ci 75470).', 'Affogato', 'Talc', 'Zea Mays (Corn) Starch', 'Dimethicone', 'Mica', 'Zinc Stearate', 'Caprylyl Glycol', 'Ethylhexylglycerin', 'Triethoxycaprylylsilane', 'CaprylicCapric Triglyceride', 'Silica', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Carmine (Ci 75470)', 'Bismuth Oxychloride (Ci 77163).']"
P88779810,Pro Filt'r Instant Retouch Setting Powder,6200,Fenty Beauty by Rihanna,181454,4.1925,1875.0,0.98 oz/ 28 g,Color,Butter,for fair to medium skin tones,"['Talc, Silica, Dimethicone, Squalane, 1,2-Hexanediol, Caprylyl Glycol, Ethylhexylglycerin, Tocopheryl Acetate, Fragrance, Polymethylsilsesquioxane, Iron Oxides (Ci 77491, Ci 77492), Titanium Dioxide (Ci 77891), Manganese Violet (Ci 77742).']",36.0,,,False,False,False,False,False,"['Vegan', 'Community Favorite', 'Matte Finish']",Makeup,Face,Setting Spray & Powder,12,36.0,22.0,"['Talc', 'Silica', 'Dimethicone', 'Squalane', '1,2-Hexanediol', 'Caprylyl Glycol', 'Ethylhexylglycerin', 'Tocopheryl Acetate', 'Fragrance', 'Polymethylsilsesquioxane', 'Iron Oxides (Ci 77491', 'Ci 77492)', 'Titanium Dioxide (Ci 77891)', 'Manganese Violet (Ci 77742).']"
P448702,Pro Filt'r Hydrating Longwear Foundation,6200,Fenty Beauty by Rihanna,172476,3.5143,2273.0,1.08 oz/ 32 mL,Color,105,for very fair skin with warm yellow undertones,"['Water (Aqua), Talc, Phenyl Trimethicone, C12-15 Alkyl Benzoate, Caprylyl Methicone, Peg-10 Dimethicone, Trimethylsiloxyphenyl Dimethicone, Dimethicone, Glycerin, Isododecane, Cetyl Peg/Ppg-10/1 Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Phenoxyethanol, Sodium Chloride, Hydrogen Dimethicone, Magnesium Sulfate, Sodium Dehydroacetate, Potassium Sorbate, Aluminum Hydroxide, Disteardimonium Hectorite, Benzoic Acid, Sodium Hyaluronate, Dehydroacetic Acid, Propylene Carbonate, Parfum/Fragrance, Caprylic/Capric Triglyceride, Ethylhexylglycerin, Vitis Vinifera (Grape) Seed Oil, Morus Alba Bark Extract, Methicone, Triethoxycaprylylsilane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).']",36.0,,13.0,False,False,False,True,False,"['Vegan', 'Natural Finish', 'Community Favorite', 'Long-wearing', 'Medium Coverage']",Makeup,Face,Foundation,22,36.0,13.0,"['Water', 'Talc', 'Phenyl Trimethicone', 'C12-15 Alkyl Benzoate', 'Caprylyl Methicone', 'Peg-10 Dimethicone', 'Trimethylsiloxyphenyl Dimethicone', 'Dimethicone', 'Glycerin', 'Isododecane', 'Cetyl PegPpg-101 Dimethicone', 'DimethiconeVinyl Dimethicone Crosspolymer', 'Phenoxyethanol', 'Sodium Chloride', 'Hydrogen Dimethicone', 'Magnesium Sulfate', 'Sodium Dehydroacetate', 'Potassium Sorbate', 'Aluminum Hydroxide', 'Disteardimonium Hectorite', 'Benzoic Acid', 'Sodium Hyaluronate', 'Dehydroacetic Acid', 'Propylene Carbonate', 'ParfumFragrance', 'CaprylicCapric Triglyceride', 'Ethylhexylglycerin', 'Vitis Vinifera (Grape) Seed Oil', 'Morus Alba Bark Extract', 'Methicone', 'Triethoxycaprylylsilane', 'Titanium Dioxide (CI 77891)', 'Iron Oxides (CI 77491', 'CI 77492', 'CI 77499).']"
P39784685,Invisimatte Instant Setting + Blotting Powder,6200,Fenty Beauty by Rihanna,170056,4.6245,253.0,0.3 oz / 8.5 ml,Size,0.3 oz / 8.5 ml,universal,"['Synthetic Fluorphlogopite, Calcium Carbonate, Magnesium Myristate, Hdi/Trimethylol Hexyllactone Crosspolymer, Octyldodecyl Stearoyl Stearate, Polymethylsilsesquioxane, Squalane, Mica, Coconut Acid, 1,2-Hexanediol, Caprylyl Glycol, Silica, Salvia Hispanica Seed Extract, Leuconostoc/Radish Root Ferment Filtrate, Phenoxyethanol, Sodium Hyaluronate, Manganese Violet (Ci 77742), Iron Oxides (Ci 77492).']",36.0,,,False,False,False,False,False,"['Long-wearing', 'Matte Finish']",Makeup,Face,Setting Spray & Powder,0,,,"['Synthetic Fluorphlogopite', 'Calcium Carbonate', 'Magnesium Myristate', 'HdiTrimethylol Hexyllactone Crosspolymer', 'Octyldodecyl Stearoyl Stearate', 'Polymethylsilsesquioxane', 'Squalane', 'Mica', 'Coconut Acid', '1,2-Hexanediol', 'Caprylyl Glycol', 'Silica', 'Salvia Hispanica Seed Extract', 'LeuconostocRadish Root Ferment Filtrate', 'Phenoxyethanol', 'Sodium Hyaluronate', 'Manganese Violet (Ci 77742)', 'Iron Oxides (Ci 77492).']"
P04897543,Pro Filt'r Instant Retouch Primer,6200,Fenty Beauty by Rihanna,159395,4.1127,2050.0,1.08 oz/ 32 mL,Size,1.08 oz/ 32 mL,,"['Water, Dimethicone, Isododecane, Glycerin, Cetyl Peg/Ppg-10/1 Dimethicone, Pentaerythrityl Tetraisostearate, Polymethylsilsesquioxane, Nylon-12, Phenoxyethanol, Dimethicone/Vinyl Dimethicone Crosspolymer, Sodium Chloride, Talc, Magnesium Sulfate, Sodium Dehydroacetate, Disteardimonium Hectorite, Benzoic Acid, Tocopheryl Acetate, Dehydroacetic Acid, Propylene Carbonate, Hydrogen Dimethicone, Ethylhexylglycerin, Parfum/Fragrance, Aluminum Hydroxide, Coral Powder, Sodium Hyaluronate, Xanthan Gum, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492).']",36.0,,,False,False,False,False,False,,Makeup,Face,Face Primer,1,20.0,20.0,"['Water', 'Dimethicone', 'Isododecane', 'Glycerin', 'Cetyl PegPpg-101 Dimethicone', 'Pentaerythrityl Tetraisostearate', 'Polymethylsilsesquioxane', 'Nylon-12', 'Phenoxyethanol', 'DimethiconeVinyl Dimethicone Crosspolymer', 'Sodium Chloride', 'Talc', 'Magnesium Sulfate', 'Sodium Dehydroacetate', 'Disteardimonium Hectorite', 'Benzoic Acid', 'Tocopheryl Acetate', 'Dehydroacetic Acid', 'Propylene Carbonate', 'Hydrogen Dimethicone', 'Ethylhexylglycerin', 'ParfumFragrance', 'Aluminum Hydroxide', 'Coral Powder', 'Sodium Hyaluronate', 'Xanthan Gum', 'Titanium Dioxide (CI 77891)', 'Iron Oxides (CI 77491', 'CI 77492).']"
P67339785,Slip Shine Sheer Shiny Lipstick,6200,Fenty Beauty by Rihanna,155048,4.21,562.0,0.098 oz/ 2.8 g,Color,05 Glazed,peachy pink,"['Olus Oil, Ricinus Communis (Castor) Seed Oil, Polybutene, Punica Granatum Sterols, C12-15 Alkyl Lactate, Trimethylolpropane Triisostearate, Diisostearyl Malate, Candelilla Cera/Euphorbia Cerifera (Candelilla) Wax/Cire De Candelilla, Cera Alba/Beeswax/Cire d’abeille, Hydrogenated Vegetable Oil, Polyethylene, Synthetic Fluorphlogopite, Phenoxyethanol, Hydrogenated Polycyclopentadiene, Vanillin, Parfum/Fragrance, Isododecane, Tin Oxide. May Contain/Peut Contenir (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 7 Lake (Ci 15850), Red 30 Lake (Ci 73360), Red 28 Lake (Ci 45410), Yellow 5 Lake (Ci 19140), Blue 1 Lake (Ci 42090), Red 6 (Ci 15850).']",26.0,,,False,False,False,False,False,"['High Shine Finish', 'Without Parabens']",Makeup,Lip,Lipstick,9,26.0,26.0,"['Olus Oil', 'Ricinus Communis (Castor) Seed Oil', 'Polybutene', 'Punica Granatum Sterols', 'C12-15 Alkyl Lactate', 'Trimethylolpropane Triisostearate', 'Diisostearyl Malate', 'Candelilla CeraEuphorbia Cerifera (Candelilla) WaxCire De Candelilla', 'Cera AlbaBeeswaxCire dabeille', 'Hydrogenated Vegetable Oil', 'Polyethylene', 'Synthetic Fluorphlogopite', 'Phenoxyethanol', 'Hydrogenated Polycyclopentadiene', 'Vanillin', 'ParfumFragrance', 'Isododecane', 'Tin Oxide. May ContainPeut Contenir (-) Titanium Dioxide (Ci 77891)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Red 7 Lake (Ci 15850)', 'Red 30 Lake (Ci 73360)', 'Red 28 Lake (Ci 45410)', 'Yellow 5 Lake (Ci 19140)', 'Blue 1 Lake (Ci 42090)', 'Red 6 (Ci 15850).']"
P31870457,Cheeks Out Freestyle Cream Bronzer,6200,Fenty Beauty by Rihanna,131518,4.3273,608.0,0.22 oz/ 6.23 g,Color,02 Butta Biscuit,fair to light skin tones,"['Octyldodecanol, Isononyl Isononanoate, Caprylic/Capric Triglyceride, Pentaerythrityl Tetraisostearate, Dicalcium Phosphate, Mica, Synthetic Wax, Synthetic Fluorphlogopite, Polyethylene, Bis-Diglyceryl Polyacyladipate-2, Silica Silylate, Nylon-12, Candelilla Cera/Euphorbia Cerifera (Candelilla) Wax/Cire De Candelilla, Disteardimonium Hectorite, Tocopheryl Acetate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Talc, Bht, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492), Blue 1 Lake (Ci 42090).']",35.0,,,False,False,False,False,False,"['Vegan', 'Natural Finish', 'Community Favorite']",Makeup,Cheek,Bronzer,6,35.0,35.0,"['Octyldodecanol', 'Isononyl Isononanoate', 'CaprylicCapric Triglyceride', 'Pentaerythrityl Tetraisostearate', 'Dicalcium Phosphate', 'Mica', 'Synthetic Wax', 'Synthetic Fluorphlogopite', 'Polyethylene', 'Bis-Diglyceryl Polyacyladipate-2', 'Silica Silylate', 'Nylon-12', 'Candelilla CeraEuphorbia Cerifera (Candelilla) WaxCire De Candelilla', 'Disteardimonium Hectorite', 'Tocopheryl Acetate', 'Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate', 'Talc', 'Bht', 'Titanium Dioxide (Ci 77891)', 'Iron Oxides (Ci 77491', 'Ci 77492)', 'Blue 1 Lake (Ci 42090).']"
P443790,Mini Pro Filt’r Instant Retouch Setting Powder,6200,Fenty Beauty by Rihanna,118111,4.375,32.0,0.27 oz/ 7.8 g,Color,Banana,for light to tan skin tones – great for brightening,"['Talc, Silica, Dimethicone, Squalane, 1,2-Hexanediol, Caprylyl Glycol, Ethylhexylglycerin, Tocopheryl Acetate, Fragrance, Polymethylsilsesquioxane, Iron Oxides (Ci 77491, Ci 77492), Titanium Dioxide (Ci 77891), Manganese Violet (Ci 77742).']",22.0,,,False,False,False,False,False,"['Vegan', 'Community Favorite', 'Matte Finish']",Makeup,Mini Size,,4,22.0,22.0,"['Talc', 'Silica', 'Dimethicone', 'Squalane', '1,2-Hexanediol', 'Caprylyl Glycol', 'Ethylhexylglycerin', 'Tocopheryl Acetate', 'Fragrance', 'Polymethylsilsesquioxane', 'Iron Oxides (Ci 77491', 'Ci 77492)', 'Titanium Dioxide (Ci 77891)', 'Manganese Violet (Ci 77742).']"
P472161,Bright Fix Eye Brightener Concealer,6200,Fenty Beauty by Rihanna,116830,3.878,410.0,0.33 oz/ 10 mL,Color,08 Deep Melon,cool for light medium to medium skin tones,"['Aqua/Water/Eau, Dimethicone, Isododecane, Peg-10 Dimethicone, Glycerin, Dimethicone/Vinyl Dimethicone Crosspolymer, Polymethylsilsesquioxane, Trimethylsiloxysilicate, Peg/Ppg-18/18 Dimethicone, Sodium Chloride, Disteardimonium Hectorite, Sodium Potassium Aluminum Silicate, Phenoxyethanol, Potassium Sorbate, Sodium Dehydroacetate, Aluminum Hydroxide, Hydroxyethylcellulose, Silica, Triethoxycaprylylsilane, Pentylene Glycol, Simmondsia Chinensis (Jojoba) Seed Oil, Citric Acid, Fructose, Sodium Hydroxide, Urea, Sodium Hyaluronate, Allantoin, Maltose, Sodium Lactate, Sodium Pca, Trehalose, Glucose, Disodium Phosphate, Polysorbate 60, Sodium Phosphate. May Contain/Peut Contenir (+/-): Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Bismuth Oxychloride (Ci 77163).']",28.0,,,False,False,False,False,False,"['Light Coverage', 'Vegan', 'Natural Finish', 'Hydrating', 'Long-wearing']",Makeup,Eye,Under-Eye Concealer,15,28.0,28.0,"['Water', 'Dimethicone', 'Isododecane', 'Peg-10 Dimethicone', 'Glycerin', 'DimethiconeVinyl Dimethicone Crosspolymer', 'Polymethylsilsesquioxane', 'Trimethylsiloxysilicate', 'PegPpg-1818 Dimethicone', 'Sodium Chloride', 'Disteardimonium Hectorite', 'Sodium Potassium Aluminum Silicate', 'Phenoxyethanol', 'Potassium Sorbate', 'Sodium Dehydroacetate', 'Aluminum Hydroxide', 'Hydroxyethylcellulose', 'Silica', 'Triethoxycaprylylsilane', 'Pentylene Glycol', 'Simmondsia Chinensis (Jojoba) Seed Oil', 'Citric Acid', 'Fructose', 'Sodium Hydroxide', 'Urea', 'Sodium Hyaluronate', 'Allantoin', 'Maltose', 'Sodium Lactate', 'Sodium Pca', 'Trehalose', 'Glucose', 'Disodium Phosphate', 'Polysorbate 60', 'Sodium Phosphate. May ContainPeut Contenir (-) Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Titanium Dioxide (Ci 77891)', 'Bismuth Oxychloride (Ci 77163).']"
P444149,Pro Kiss'r Luscious Lip Balm,6200,Fenty Beauty by Rihanna,112726,4.2103,794.0,0.4 oz/ 12 mL,Color,Pinch Me,sheer pink,"['Ricinus Communis (Castor) Seed Oil, Octyldodecanol, Candelilla Cera/Euphorbia Cerifera (Candelilla) Wax, Squalane, Caprylic/Capric Triglyceride, Hydrated Silica, Ethylcellulose, Argania Spinosa Kernel Oil, Butyrospermum Parkii (Shea) Butter, Tocopherol, Mangifera Indica (Mango) Seed Butter, Prunus Armeniaca (Apricot) Kernel Oil, Vanilla Planifolia (Vanilla) Fruit Extract, Theobroma Cacao (Cocoa) Seed Butter, Stevia Rebaudiana Leaf/Stem Extract, Glycine Soja (Soybean) Oil, Citric Acid, Titanium Dioxide (Ci 77891), Yellow 5 Lake (Ci 19140), Red 30 Lake (Ci 73360).']",20.0,,,False,False,False,False,False,,Makeup,Lip,Lip Balm & Treatment,3,20.0,20.0,"['Ricinus Communis (Castor) Seed Oil', 'Octyldodecanol', 'Candelilla CeraEuphorbia Cerifera (Candelilla) Wax', 'Squalane', 'CaprylicCapric Triglyceride', 'Hydrated Silica', 'Ethylcellulose', 'Argania Spinosa Kernel Oil', 'Butyrospermum Parkii (Shea) Butter', 'Tocopherol', 'Mangifera Indica (Mango) Seed Butter', 'Prunus Armeniaca (Apricot) Kernel Oil', 'Vanilla Planifolia (Vanilla) Fruit Extract', 'Theobroma Cacao (Cocoa) Seed Butter', 'Stevia Rebaudiana LeafStem Extract', 'Glycine Soja (Soybean) Oil', 'Citric Acid', 'Titanium Dioxide (Ci 77891)', 'Yellow 5 Lake (Ci 19140)', 'Red 30 Lake (Ci 73360).']"
P466829,Pro Filt’r Soft Matte Longwear Powder Foundation,6200,Fenty Beauty by Rihanna,112316,4.4068,1062.0,0.32 oz/ 9.1 g,Color,100,for very fair skin with neutral undertones,"['Talc, Nylon-12, Synthetic Fluorphlogopite, Kaolin, Isoamyl Laurate, Dimethicone, Zinc Stearate, Phenyl Trimethicone, 1,2-Hexanediol, Caprylyl Glycol, Magnesium Myristate, Polyester-4, Boron Nitride, Barium Sulfate, Phenoxyethanol, Dimethiconol, Decylene Glycol, Hydrated Silica, Methyl Methacrylate Crosspolymer, Alumina, Magnesium Oxide. May Contain/Peut Contenir (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 5 Lake (Ci 19140).']",40.0,,,False,False,False,False,False,"['Vegan', 'Matte Finish', 'Long-wearing', 'Medium Coverage']",Makeup,Face,Foundation,49,40.0,40.0,"['Talc', 'Nylon-12', 'Synthetic Fluorphlogopite', 'Kaolin', 'Isoamyl Laurate', 'Dimethicone', 'Zinc Stearate', 'Phenyl Trimethicone', '1,2-Hexanediol', 'Caprylyl Glycol', 'Magnesium Myristate', 'Polyester-4', 'Boron Nitride', 'Barium Sulfate', 'Phenoxyethanol', 'Dimethiconol', 'Decylene Glycol', 'Hydrated Silica', 'Methyl Methacrylate Crosspolymer', 'Alumina', 'Magnesium Oxide. May ContainPeut Contenir (-) Titanium Dioxide (Ci 77891)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Yellow 5 Lake (Ci 19140).']"
P500061,Poutsicle Hydrating Lip Stain,6200,Fenty Beauty by Rihanna,111949,4.3919,472.0,.22 fl oz / 6.5 mL,Color,Mai Type,pink,"['Aqua/Water/Eau, Diphenyl Dimethicone, Diisostearyl Malate, Bis-Diglyceryl Polyacyladipate-2, Hydrogenated Polyisobutene, Glycerin, Cetyl PEG/PPG-10/1 Dimethicone, Dipropylene Glycol, Sorbitan Isostearate, Polysorbate 60, Octyldodecanol, Pentylene Glycol, Ceteareth-20, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Squalane, Phenoxyethanol, Ethylhexylglycerin. May Contain/Peut Contenir (+/-): Titanium Dioxide (CI 77891), Yellow 6 (CI 15985), Red 28 (CI 45410), Red 33 (CI 17200), Yellow 5 (CI 19140), Blue 1 (CI 42090).']",27.0,,,False,False,False,False,False,['Hydrating'],Makeup,Lip,Lip Stain,3,27.0,27.0,"['Water', 'Diphenyl Dimethicone', 'Diisostearyl Malate', 'Bis-Diglyceryl Polyacyladipate-2', 'Hydrogenated Polyisobutene', 'Glycerin', 'Cetyl PEGPPG-101 Dimethicone', 'Dipropylene Glycol', 'Sorbitan Isostearate', 'Polysorbate 60', 'Octyldodecanol', 'Pentylene Glycol', 'Ceteareth-20', 'Hydroxyethyl AcrylateSodium Acryloyldimethyl Taurate Copolymer', 'Squalane', 'Phenoxyethanol', 'Ethylhexylglycerin. May ContainPeut Contenir (-) Titanium Dioxide (CI 77891)', 'Yellow 6 (CI 15985)', 'Red 28 (CI 45410)', 'Red 33 (CI 17200)', 'Yellow 5 (CI 19140)', 'Blue 1 (CI 42090).']"
P455193,Flypencil Longwear Pencil Eyeliner,6200,Fenty Beauty by Rihanna,93762,3.366,530.0,0.01 oz/ 0.3 g,Color,Cuz I'm Black,black matte,"['Trimethylsiloxysilicate, Dimethicone, Trisiloxane, Polyethylene, Silica, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Mica, Phenylisopropyl Dimethicone, Octyldodecanol, Polyhydroxystearic Acid, Disteardimonium Hectorite, Propylene Carbonate, Tocopheryl Acetate. May Contain/Peut Contenir (+/-): Blue 1 Lake (Ci 42090), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77499), Yellow 5 Lake (Ci 19140).']",23.0,,,False,False,False,False,False,,Makeup,Eye,Eyeliner,19,23.0,23.0,"['Trimethylsiloxysilicate', 'Dimethicone', 'Trisiloxane', 'Polyethylene', 'Silica', 'Cera MicrocristallinaMicrocrystalline WaxCire Microcristalline', 'Mica', 'Phenylisopropyl Dimethicone', 'Octyldodecanol', 'Polyhydroxystearic Acid', 'Disteardimonium Hectorite', 'Propylene Carbonate', 'Tocopheryl Acetate. May ContainPeut Contenir (-) Blue 1 Lake (Ci 42090)', 'Titanium Dioxide (Ci 77891)', 'Iron Oxides (Ci 77491', 'Ci 77499)', 'Yellow 5 Lake (Ci 19140).']"
P17876556,Flyliner Longwear Liquid Eyeliner,6200,Fenty Beauty by Rihanna,91896,3.5828,2915.0,0.019 oz/ 0.55 mL,Color,Cuz I'm Black,true satin black,"['Water, Butylene Glycol, Styrene/Acrylates Copolymer, Acrylates Copolymer, Styrene/Acrylates/Ammonium Methacrylate Copolymer, Beheneth-30, Pentylene Glycol, Alcohol, Caprylyl Glycol, 1,2-Hexanediol, Ethylhexylglycerin, Sodium Laureth-12 Sulfate, Disodium EDTA, C11-15 Pareth-7, Tetrasodium EDTA, Phenoxyethanol, Sodium Dehydroacetate, Potassium Sorbate, Black 2 (Ci 77266) (Nano).']",24.0,,,False,False,False,False,False,,Makeup,Eye,Eyeliner,1,24.0,24.0,"['Water', 'Butylene Glycol', 'StyreneAcrylates Copolymer', 'Acrylates Copolymer', 'StyreneAcrylatesAmmonium Methacrylate Copolymer', 'Beheneth-30', 'Pentylene Glycol', 'Alcohol', 'Caprylyl Glycol', '1,2-Hexanediol', 'Ethylhexylglycerin', 'Sodium Laureth-12 Sulfate', 'Disodium EDTA', 'C11-15 Pareth-7', 'Tetrasodium EDTA', 'Phenoxyethanol', 'Sodium Dehydroacetate', 'Potassium Sorbate', 'Black 2 (Ci 77266) (Nano).']"
P58789756,Full-Bodied Foundation Brush 110,6200,Fenty Beauty by Rihanna,77333,4.2303,595.0,,,,,,34.0,,,False,False,False,False,False,,Makeup,Brushes & Applicators,Face Brushes,0,,,['nan']
P85798546,Cheek-Hugging Highlight Brush 120,6200,Fenty Beauty by Rihanna,73941,4.6472,394.0,,,,,,32.0,,,False,False,False,False,False,,Makeup,Brushes & Applicators,Face Brushes,0,,,['nan']
P54487984,Precision Makeup Sponge 100,6200,Fenty Beauty by Rihanna,72075,4.1922,541.0,,,,,,16.0,,,False,False,False,False,False,,Makeup,Brushes & Applicators,Sponges & Applicators,0,,,['nan']
P448703,Pro Filt'r Hydrating Primer,6200,Fenty Beauty by Rihanna,71902,4.4586,266.0,1.0 oz/ 30 mL,Size,1.0 oz/ 30 mL,,"['Water (Aqua), Dimethicone, Erythritol, Pentylene Glycol, Glycerin, Cetyl Peg/Ppg-10/1 Dimethicone, Polymethylsilsesquioxane, Pentaerythrityl Tetraisostearate, Isododecane, Trimethylsiloxysilicate, Nylon-12, Polymethyl Methacrylate, Sodium Chloride, Phenoxyethanol, Ethylhexyl Methoxycinnamate, Hydroxyacetophenone, Magnesium Sulfate, Polysilicone-11, Disteardimonium Hectorite, Sodium Hyaluronate, Tocopheryl Acetate, Propylene Carbonate, Parfum/Fragrance, Biosaccharide Gum-4, Laureth-12, Vitis Vinifera (Grape) Seed Oil, Talc, Hydrogen Dimethicone, Triethoxycaprylylsilane, Methicone, Iron Oxides (CI 77491, CI 77499).']",36.0,,,False,False,False,False,False,"['Hydrating', 'Vegan']",Makeup,Face,Face Primer,1,20.0,20.0,"['Water', 'Dimethicone', 'Erythritol', 'Pentylene Glycol', 'Glycerin', 'Cetyl PegPpg-101 Dimethicone', 'Polymethylsilsesquioxane', 'Pentaerythrityl Tetraisostearate', 'Isododecane', 'Trimethylsiloxysilicate', 'Nylon-12', 'Polymethyl Methacrylate', 'Sodium Chloride', 'Phenoxyethanol', 'Ethylhexyl Methoxycinnamate', 'Hydroxyacetophenone', 'Magnesium Sulfate', 'Polysilicone-11', 'Disteardimonium Hectorite', 'Sodium Hyaluronate', 'Tocopheryl Acetate', 'Propylene Carbonate', 'ParfumFragrance', 'Biosaccharide Gum-4', 'Laureth-12', 'Vitis Vinifera (Grape) Seed Oil', 'Talc', 'Hydrogen Dimethicone', 'Triethoxycaprylylsilane', 'Methicone', 'Iron Oxides (CI 77491', 'CI 77499).']"
